"","GEOID","ct_x","ct_y"
"1985",21109,-84.0057135745,37.4197526927
"1986",27031,-90.385981576,47.726646969
"1987",45073,-83.0660878569,34.7536362015
"1988",22033,-91.0956952534,30.5381857571
"1989",28021,-90.9118092123,31.9736659125
"1990",24037,-76.5290791642,38.2158664264
"1991",26081,-85.5492943535,43.0321496476
"1992",37147,-77.3744321373,35.5933304786
"1993",30009,-109.028004967,45.2273727346
"1994",31167,-97.1939187875,41.9169141413
"1995",13001,-82.2889833759,31.7492671241
"1996",19099,-93.0537600535,41.686033379
"1997",28153,-88.6957927345,31.6407908029
"1998",48101,-100.278736373,34.0776462951
"1999",51081,-77.5595321544,36.6758569964
"2000",12105,-81.6975964629,27.9488631828
"2001",48503,-98.6877670101,33.176695337
"2002",1123,-85.7975135207,32.8624227846
"2003",33015,-71.0890938132,42.9846060309
"2004",8105,-106.383205361,37.5825135831
"2005",19149,-96.213921546,42.7378589364
"2006",36123,-77.1054741272,42.6334618844
"2007",53033,-121.835897993,47.4909461379
"2008",41017,-121.228133276,43.9150131958
"2009",19155,-95.5423741474,41.3365991457
"2010",29229,-92.4687122694,37.2701440413
"2011",30101,-111.695624011,48.6553767767
"2012",36107,-76.3063301919,42.1702870154
"2013",48287,-96.9657368308,30.310664139
"2014",13121,-84.4669786909,33.7903151846
"2015",48073,-95.1651572693,31.8369386591
"2016",29007,-91.8415710078,39.2157305637
"2017",45029,-80.6496905127,32.8434567155
"2018",55055,-88.7758793088,43.0208109894
"2019",5055,-90.5591181871,36.11766707
"2020",48191,-100.681133791,34.5307714696
"2021",55013,-92.367582492,45.8627070834
"2022",35057,-105.850824906,34.6404685497
"2023",53049,-123.779623782,46.5514290992
"2024",37141,-77.8884982153,34.5150995755
"2025",48221,-97.8322706734,32.4299314331
"2026",46117,-100.735927675,44.4123175196
"2027",32031,-119.664288514,40.6654040632
"2028",21007,-88.9993452966,37.0584070548
"2029",48009,-98.6876506537,33.6152524156
"2030",48023,-99.2135077862,33.616471314
"2031",48405,-94.1682071228,31.3943069662
"2032",32029,-119.529299921,39.4464466356
"2033",13249,-84.3147204066,32.2616694823
"2034",9001,-73.3712295212,41.2249457044
"2035",48313,-95.9285361351,30.9655440837
"2036",6077,-121.271408564,37.9347420668
"2037",28159,-89.0344311499,33.0884910691
"2038",21103,-85.1189784454,38.4484845159
"2039",21167,-84.8744850679,37.8110470683
"2040",31183,-98.5282071179,41.9147567424
"2041",21135,-83.3779550556,38.5315724602
"2042",27051,-96.0121910633,45.9340341232
"2043",28053,-90.5266488319,33.1286452936
"2044",1025,-87.8308389849,31.6765997619
"2045",20017,-96.5939475781,38.3020390882
"2046",21221,-87.8733998425,36.8063080295
"2047",1069,-85.3025068837,31.1531600344
"2048",46003,-98.5615532499,43.7179878977
"2049",2013,-161.947196228,55.2245305705
"2050",31061,-98.9527830531,40.1763257992
"2051",24029,-76.0957936127,39.235630767
"2052",20037,-94.8518217483,37.5073093069
"2053",27023,-95.5667759206,45.022346373
"2054",46103,-102.823805587,44.0037063708
"2055",45049,-81.1406139468,32.7763046761
"2056",16043,-111.48194313,44.2287852536
"2057",13029,-81.4425320281,32.0132877108
"2058",51053,-77.6322760999,37.0759351166
"2059",12111,-80.4455957878,27.3808750774
"2060",36055,-77.6801681123,43.3091606866
"2061",46083,-96.7217852529,43.2789294212
"2062",55017,-91.2798997849,45.0694063874
"2063",20207,-95.7401787953,37.8866712802
"2064",21157,-88.3293970181,36.8834414821
"2065",13065,-82.7062228283,30.9149354835
"2066",13185,-83.2676922907,30.8338505488
"2067",15005,-156.954070511,21.2119502154
"2068",15007,-159.705449368,22.0110641516
"2069",26099,-82.9101678122,42.6727905576
"2070",13287,-83.6241019266,31.7163909925
"2071",17079,-88.1537953323,39.0100210547
"2072",48331,-96.9768557423,30.7863269267
"2073",18147,-87.0075844286,38.0141231233
"2074",21099,-85.8847219733,37.2999315094
"2075",21137,-84.6608314384,37.4552688433
"2076",30005,-108.958587017,48.4326521746
"2077",51710,-76.2456688534,36.9233905536
"2078",48389,-103.693159182,31.3231449503
"2079",51155,-80.7144109906,37.0635250228
"2080",37179,-80.5307585054,34.9883488609
"2081",38053,-103.395313483,47.7401369797
"2082",12091,-86.5921771995,30.6650375893
"2083",6001,-121.917994964,37.6504595666
"2084",17013,-90.667501414,39.1692773872
"2085",18085,-85.8607239778,41.2440931385
"2086",28103,-88.5698244752,33.1101091958
"2087",5147,-91.2430755074,35.1863402282
"2088",34015,-75.1413902781,39.7172419442
"2089",33011,-71.7160884838,42.9152782326
"2090",30045,-110.266022134,47.0454453029
"2091",37121,-82.1635838614,36.0132176187
"2092",30077,-112.936139317,46.8564027033
"2093",41053,-123.413269471,44.9035267166
"2094",41065,-121.167762014,45.1600256728
"2095",46105,-102.475630693,45.4904992502
"2096",19173,-94.6964259353,40.7374247486
"2097",1129,-88.2079228104,31.4075862861
"2098",39039,-84.4904886751,41.3239136164
"2099",54025,-80.4529436712,37.9468860775
"2100",17121,-88.9189575301,38.6496092284
"2101",51051,-82.3503462983,37.1258261129
"2102",51007,-77.9761661658,37.3360267014
"2103",13243,-84.7542155899,31.7626300984
"2104",35029,-107.749772466,32.182195437
"2105",48355,-97.5163235601,27.7350506986
"2106",56045,-104.567845362,43.8404665527
"2107",72137,-66.1905754167,18.4571733821
"2108",17187,-90.6150032135,40.8488296403
"2109",1089,-86.5502364828,34.7631128941
"2110",47189,-86.2976661411,36.1548381457
"2111",48063,-94.9784154622,32.9731828895
"2112",40067,-97.8358410986,34.111043363
"2113",54085,-81.0629898141,39.1782524706
"2114",19145,-95.1501692273,40.7391446741
"2115",20087,-95.3834404899,39.2357863766
"2116",22045,-91.7630356559,29.7565546893
"2117",2158,-163.525462259,62.1600111184
"2118",37133,-77.4157483929,34.7098260765
"2119",27043,-93.9479908365,43.6739157577
"2120",47057,-83.5095806852,36.2762862152
"2121",48161,-96.149122985,31.7048334003
"2122",42087,-77.6170511592,40.6104082402
"2123",1041,-86.3135499114,31.7314703692
"2124",51520,-82.160697997,36.6178259254
"2125",48399,-99.9762378026,31.8310933796
"2126",48443,-102.076488099,30.2249618567
"2127",20153,-101.075693088,39.7852271169
"2128",20193,-101.055535703,39.3509559783
"2129",13161,-82.6368963139,31.8055806459
"2130",19035,-95.6238095196,42.7356220651
"2131",5145,-91.7455739885,35.2562618125
"2132",28083,-90.3010802177,33.5505116864
"2133",29053,-92.8101205976,38.8435473091
"2134",26043,-87.8702642057,46.0092089386
"2135",17197,-87.9786503898,41.4450362036
"2136",48117,-102.604908708,34.9660239174
"2137",46011,-96.7904139356,44.3696719568
"2138",29047,-94.420855937,39.3105478715
"2139",28027,-90.6026630932,34.2291458261
"2140",18011,-86.4686944242,40.0508076513
"2141",19057,-91.1815165631,40.9231492402
"2142",19163,-90.6232986022,41.6371198776
"2143",20143,-97.6502297599,39.1325409483
"2144",12023,-82.6215449529,30.2242699989
"2145",12059,-85.8141186728,30.8679159555
"2146",28047,-89.0816525652,30.4160668831
"2147",72141,-66.7024732805,18.2709891968
"2148",47011,-84.8596164557,35.1541364594
"2149",27017,-92.6770559057,46.5924055359
"2150",48315,-94.3572063802,32.7979831997
"2151",36095,-74.4421355632,42.5882307263
"2152",40117,-96.6993277372,36.3169411895
"2153",36007,-75.8196249298,42.1602075904
"2154",48291,-94.8122245365,30.1516274061
"2155",39009,-82.0451253426,39.3338562113
"2156",39081,-80.7610129235,40.3850424639
"2157",54083,-79.8758268059,38.7747181164
"2158",54049,-80.2434186286,39.5099965605
"2159",34011,-75.1293370777,39.3281008325
"2160",6057,-120.768746515,39.3013430787
"2161",55031,-91.899412247,46.4640921729
"2162",21199,-84.5771997544,37.1039240988
"2163",37065,-77.5970668401,35.9129764994
"2164",48241,-94.0250729302,30.7439349691
"2165",49001,-113.235689479,38.3570008795
"2166",13213,-84.7480029251,34.788465609
"2167",18075,-85.0056419175,40.43792378
"2168",26117,-85.1524931915,43.310945226
"2169",36083,-73.5097077702,42.7110369016
"2170",12021,-81.3809519737,26.0992443597
"2171",35031,-108.261825814,35.5806607687
"2172",13017,-83.2204525651,31.7597833992
"2173",5077,-90.7820905496,34.7806295789
"2174",12003,-82.2845517485,30.3310987256
"2175",13173,-83.0626540136,31.0379333048
"2176",20159,-98.2010516926,38.3471274247
"2177",1015,-85.8260496902,33.7714240669
"2178",28059,-88.6228495532,30.4628917241
"2179",21037,-84.3796957353,38.9464543608
"2180",21057,-85.3884940611,36.786518574
"2181",28107,-89.9505548435,34.363935845
"2182",48195,-101.3545461,36.277449786
"2183",48071,-94.6714318027,29.7082671684
"2184",13239,-85.0187843135,31.8673415243
"2185",48199,-94.3902258269,30.3323917451
"2186",9005,-73.2453273855,41.7924917779
"2187",39143,-83.1439038983,41.3574043769
"2188",23021,-69.284505484,45.8373562296
"2189",17153,-89.1264078889,37.2229398785
"2190",40107,-96.3228561397,35.4654591678
"2191",26145,-84.0531759428,43.3350317709
"2192",35039,-106.693083297,36.5095718466
"2193",50005,-72.1022333839,44.4647202871
"2194",51023,-79.8123054442,37.5570699855
"2195",17119,-89.9051502628,38.8298424508
"2196",48085,-96.572400027,33.1879063905
"2197",45001,-82.4586888837,34.2225696417
"2198",31053,-96.6539748016,41.5778685534
"2199",12115,-82.3649550059,27.1824705188
"2200",55077,-89.3987694231,43.8195736914
"2201",4015,-113.757910011,35.704057873
"2202",4025,-112.553852223,34.5998526452
"2203",45051,-78.9761782681,33.9044739629
"2204",42091,-75.3672957522,40.210829056
"2205",16061,-116.426398573,46.2370192041
"2206",72013,-66.674933635,18.4336786283
"2207",34027,-74.5445192642,40.8619770013
"2208",29211,-93.1115216029,40.2106427522
"2209",20135,-99.9161681384,38.4794056377
"2210",48039,-95.4342901632,29.1678424287
"2211",31029,-101.697952167,40.5241801933
"2212",39113,-84.2906667851,39.754593075
"2213",48447,-99.2123614558,33.1774828644
"2214",13221,-83.0807831976,33.8806171799
"2215",5029,-92.7012816934,35.2622470409
"2216",29147,-94.8834334208,40.3607685946
"2217",38073,-97.6574388514,46.4561508415
"2218",26017,-83.9418287356,43.7213529711
"2219",47157,-89.895568923,35.1840105579
"2220",6007,-121.600702817,39.6669518744
"2221",27115,-92.7412626232,46.1207699065
"2222",48021,-97.3120346237,30.1035895917
"2223",53039,-120.789237948,45.8737961672
"2224",53055,-122.977505797,48.5631735254
"2225",55009,-87.9928598108,44.4743404672
"2226",20205,-95.7433955503,37.559243768
"2227",22069,-93.0962293946,31.7235390503
"2228",22109,-90.8376430567,29.3374740906
"2229",13155,-83.2763982695,31.6022868785
"2230",2185,-153.510600158,69.3634105602
"2231",26011,-83.7472604278,44.0428736436
"2232",19111,-91.4792902587,40.6419943458
"2233",20141,-98.7679868151,39.3503412834
"2234",26047,-84.9814577813,45.5875475584
"2235",19071,-95.6046845001,40.7455998517
"2236",23015,-69.5257732771,43.9977908471
"2237",36099,-76.8237814758,42.7810142721
"2238",21125,-84.1178423965,37.1106691802
"2239",47121,-84.8133242728,35.5128597252
"2240",29213,-93.0410842774,36.6547325138
"2241",13269,-84.2505019837,32.5555133743
"2242",48415,-100.916404078,32.7463117222
"2243",8047,-105.522486059,39.8575941479
"2244",40087,-97.444243234,35.0093187481
"2245",54071,-79.3509162801,38.680729386
"2246",51139,-78.4843582185,38.6194725821
"2247",40079,-94.7033816066,34.9003229045
"2248",54089,-80.8585801893,37.6558882812
"2249",37119,-80.832612389,35.2464873014
"2250",34013,-74.2470926825,40.7871860316
"2251",29115,-93.1071829977,39.8702081757
"2252",13209,-82.5347867153,32.173320173
"2253",41055,-120.689393645,45.405311475
"2254",13133,-83.1666450457,33.5787622116
"2255",46017,-99.2049591356,44.0763343541
"2256",46095,-100.760034551,43.581324398
"2257",48135,-102.542758835,31.8691657539
"2258",48293,-96.5805240506,31.5454558246
"2259",53027,-123.828614699,47.1444062517
"2260",54003,-78.0275791082,39.4641026773
"2261",72149,-66.4727405362,18.1281657664
"2262",30067,-110.526668684,45.4883674528
"2263",48121,-97.1169948686,33.2052437682
"2264",45021,-81.6202913699,35.0482035317
"2265",37199,-82.3076221603,35.8989532034
"2266",48387,-95.0503228873,33.6206617832
"2267",48321,-96.0039557868,28.785643394
"2268",27149,-96.0002921681,45.5861051063
"2269",13301,-82.6766884752,33.4090423819
"2270",48197,-99.7457129256,34.2902622107
"2271",17133,-90.1774090124,38.2786930845
"2272",13165,-81.9635161067,32.7924604249
"2273",21085,-86.3440015032,37.4607598436
"2274",48363,-98.3130284011,32.7531860322
"2275",13149,-85.1282535997,33.2970456791
"2276",1079,-87.3110561027,34.5216491375
"2277",72061,-66.1140613241,18.343795879
"2278",28093,-89.5030218164,34.7621996166
"2279",20025,-99.820317211,37.2355155339
"2280",20081,-100.871191926,37.5622559743
"2281",22013,-93.0559262365,32.3472311911
"2282",13295,-85.300988206,34.7356513361
"2283",19095,-92.065522359,41.6862985112
"2284",31019,-99.0749547366,40.8551583138
"2285",40007,-100.47676724,36.7496940241
"2286",19023,-92.7901905425,42.7315504623
"2287",30085,-105.016517824,48.2945304948
"2288",72017,-66.5595787494,18.4718820974
"2289",53015,-122.680981127,46.1932028118
"2290",48297,-98.1247931194,28.3513818763
"2291",29135,-92.5830696912,38.632745983
"2292",51193,-76.7999337045,38.1128143804
"2293",37197,-80.6652516,36.1604848709
"2294",6047,-120.717685078,37.1918663421
"2295",40043,-99.0078768933,35.9876569575
"2296",37023,-81.7047984541,35.7495886723
"2297",37191,-78.0040424318,35.3639609363
"2298",42123,-79.2741239161,41.8145733206
"2299",5061,-93.9934711007,34.0887807246
"2300",37059,-80.5444959477,35.9291206103
"2301",37111,-82.0492933989,35.6816978507
"2302",5099,-93.3071234324,33.663959641
"2303",8125,-102.424223477,40.0028880222
"2304",48421,-101.89347939,36.2777023685
"2305",48463,-99.7622069137,29.3573384801
"2306",39011,-84.2217197441,40.5609244191
"2307",22015,-93.6050340451,32.6789329945
"2308",19063,-94.6784878654,43.378017503
"2309",20169,-97.6499141178,38.7838144727
"2310",21153,-83.0649248622,37.7064667509
"2311",48017,-102.829916486,34.0685306026
"2312",29027,-91.9259972314,38.8355217416
"2313",56001,-105.72390929,41.6544692375
"2314",56029,-109.587975506,44.5204741732
"2315",42093,-76.6586333364,41.0279483738
"2316",36081,-73.8388019746,40.6575331087
"2317",12121,-82.9914744439,30.1956186067
"2318",26031,-84.4920431681,45.4729461688
"2319",26051,-84.3882555366,43.9906735944
"2320",21173,-83.913127641,38.0335638441
"2321",45057,-80.7054329422,34.6867191006
"2322",21123,-85.6979609107,37.5457430326
"2323",19193,-96.0447499149,42.3897224459
"2324",12123,-83.6189597873,30.0195748932
"2325",17003,-89.3375449818,37.1915550382
"2326",29099,-90.5377026031,38.2610985193
"2327",29113,-90.9600347052,39.0580263027
"2328",13051,-81.0924640903,31.9740319003
"2329",12125,-82.3714310356,30.0438320854
"2330",36037,-78.1937161615,43.0009389507
"2331",19041,-95.1509203175,43.0825728859
"2332",30025,-104.417443524,46.3339917744
"2333",46107,-99.9572274877,45.064490724
"2334",48109,-104.517369686,31.4470648098
"2335",23005,-70.3302238255,43.8061075117
"2336",48013,-98.5271389109,28.8935414222
"2337",20095,-98.136317008,37.5588837133
"2338",13241,-83.4022454832,34.8817147532
"2339",54097,-80.2334259887,38.8978263197
"2340",29215,-91.9650562942,37.3173036739
"2341",5119,-92.3118113061,34.7699573777
"2342",19047,-95.3819934148,42.0372059775
"2343",16005,-112.224610939,42.6685131371
"2344",39055,-81.1786633275,41.4995390524
"2345",72035,-66.1495248816,18.1029321037
"2346",6107,-118.800436593,36.2201445445
"2347",72015,-66.0419064654,17.9586955395
"2348",72125,-67.0384448416,18.1111666478
"2349",36117,-77.0482386264,43.3253784068
"2350",51163,-79.4472652138,37.8144606364
"2351",38095,-99.2457835269,48.6855433103
"2352",42045,-75.3988299386,39.9167910381
"2353",36063,-78.7708418304,43.3361384948
"2354",50003,-73.0929578817,43.0354555856
"2355",12019,-81.857885253,29.9830768468
"2356",37183,-78.6502656022,35.7902444869
"2357",39061,-84.5427507179,39.1955137692
"2358",34003,-74.0742042271,40.9596630294
"2359",32017,-114.877535939,37.6433359025
"2360",2180,-164.244324061,64.8354535233
"2361",30055,-105.795425932,47.6452183309
"2362",19019,-91.8378504813,42.4707917327
"2363",17043,-88.0856259541,41.85196491
"2364",46047,-103.527535971,43.2393699666
"2365",27069,-96.7827765315,48.7766294906
"2366",13219,-83.4370159869,33.8349602921
"2367",48493,-98.0865566963,29.174003413
"2368",31059,-97.5964944757,40.5246422609
"2369",12079,-83.4701776291,30.4441270344
"2370",72031,-65.9688404783,18.3970105166
"2371",18153,-87.4147264082,39.0888040017
"2372",4012,-113.98135442,33.7292570071
"2373",13027,-83.5802121039,30.8419811329
"2374",2016,-92.4844187553,52.6802178019
"2375",2150,-153.749187036,57.6602803557
"2376",20185,-98.7174596278,38.0309999044
"2377",13271,-82.939035181,31.9297846381
"2378",26115,-83.4943067936,41.921357952
"2379",18181,-86.8654706713,40.7497705564
"2380",18113,-85.4174764031,41.3985864389
"2381",21139,-88.3537610321,37.2097205441
"2382",13201,-84.7306836833,31.1639894415
"2383",47103,-86.5889319781,35.1405346355
"2384",21211,-85.1947407454,38.2154225381
"2385",31185,-97.5971086902,40.872741268
"2386",42001,-77.217896052,39.8714311323
"2387",45005,-81.3580743784,32.9881263951
"2388",47037,-86.7849696806,36.1694368423
"2389",49047,-109.518655003,40.124781743
"2390",49049,-111.67032634,40.1199596539
"2391",18021,-87.1157529381,39.3927217599
"2392",36047,-73.950150192,40.6343672246
"2393",29141,-92.8859898324,38.423707233
"2394",39075,-81.9293681437,40.561186553
"2395",19143,-95.6236868338,43.3785776426
"2396",18079,-85.628068491,38.9969237541
"2397",16083,-114.667150623,42.3558655267
"2398",17165,-88.5407760139,37.7531835227
"2399",26077,-85.5311934678,42.2454564427
"2400",45061,-80.2545244714,34.163266109
"2401",56019,-106.584633855,44.0387698404
"2402",18027,-87.072123032,38.7024395584
"2403",26055,-85.5521984999,44.7162296696
"2404",22003,-92.8278740289,30.6528602361
"2405",46065,-99.9960116062,44.3890435094
"2406",46069,-99.4870983176,44.5473448652
"2407",45027,-80.2164064926,33.6658096151
"2408",30095,-109.395195352,45.6690540718
"2409",47007,-85.2052139137,35.5963785897
"2410",21219,-87.1791517008,36.8355484623
"2411",47183,-88.7177938135,36.2982605957
"2412",29077,-93.3419927626,37.258038658
"2413",42077,-75.5923548805,40.6126949591
"2414",31159,-97.139516224,40.8723828118
"2415",36015,-76.760037819,42.1412576076
"2416",36121,-78.2244355138,42.7023546108
"2417",6099,-120.997689941,37.5591004113
"2418",42095,-75.3075671741,40.7541491824
"2419",1103,-86.8529186296,34.4534341048
"2420",21027,-86.4292684251,37.7732496394
"2421",28043,-89.8020307388,33.7699501318
"2422",21213,-86.5823017974,36.7419272654
"2423",50013,-73.2948756534,44.796771738
"2424",39029,-80.7771883812,40.7684302878
"2425",51125,-78.8868208528,37.7873801291
"2426",12097,-81.1494295077,28.0626792221
"2427",5053,-92.4235892703,34.2900631585
"2428",13175,-82.9222150631,32.4636472035
"2429",36061,-73.9697008217,40.7742330651
"2430",5007,-94.2562292064,36.3387255669
"2431",72071,-67.0142047532,18.4830904416
"2432",12083,-82.0566265077,29.2102883421
"2433",51135,-78.0512764588,37.1430921534
"2434",34041,-74.9972876849,40.8571603771
"2435",36021,-73.631881446,42.2500984575
"2436",40023,-95.5521581793,34.0266027777
"2437",20041,-97.1527077391,38.8664998575
"2438",48427,-98.738408608,26.5621582198
"2439",13103,-81.3413211007,32.367320423
"2440",40129,-99.6956904756,35.6883749414
"2441",55103,-90.4294649501,43.3756209117
"2442",35025,-103.412476064,32.7921549229
"2443",1075,-88.0969082732,33.77920246
"2444",72054,-66.5602616164,18.373457975
"2445",47117,-86.7650171598,35.4688166283
"2446",51011,-78.8125857515,37.3723715449
"2447",5087,-93.7245587133,36.0109879118
"2448",56033,-106.879390076,44.7899858823
"2449",42041,-77.2654233105,40.1636484681
"2450",42055,-77.7212405892,39.9274256334
"2451",42079,-75.9890115167,41.1769949019
"2452",26039,-84.6103395075,44.6836150977
"2453",1113,-85.1849879136,32.2883622922
"2454",39019,-81.0897411257,40.5795804717
"2455",51065,-78.2771467314,37.841922102
"2456",17097,-87.6311952196,42.3253196435
"2457",13195,-83.2090142274,34.1277781193
"2458",5039,-92.6543825905,33.9698524321
"2459",8057,-106.342745354,40.666418286
"2460",8063,-102.60289742,39.3054406783
"2461",16073,-116.169974474,42.5814333462
"2462",55141,-90.0415501211,44.4553259531
"2463",36013,-79.405744768,42.3029463968
"2464",13067,-84.5766685709,33.9414642535
"2465",47091,-81.8517181735,36.4549865866
"2466",39013,-80.9885561183,40.0157920612
"2467",51195,-82.6211603406,36.9752791331
"2468",29035,-90.9623287611,36.9412762936
"2469",40013,-96.259776986,33.962302387
"2470",31035,-98.0512846565,40.5244320697
"2471",24017,-77.0135316428,38.4736589395
"2472",19033,-93.2608146601,43.0815456492
"2473",19073,-94.3968372068,42.0362342882
"2474",21205,-83.4210602809,38.1962973477
"2475",49055,-110.903733978,38.3243496165
"2476",29031,-89.684445953,37.3839949521
"2477",53071,-118.478432409,46.2298184809
"2478",29133,-89.2911825993,36.8280911998
"2479",5025,-92.1851484645,33.8983844942
"2480",48113,-96.7778524265,32.766617725
"2481",72079,-67.0428651445,17.9792141465
"2482",18033,-84.999079107,41.3975801507
"2483",22073,-92.1548839868,32.4782815111
"2484",22095,-90.4708923997,30.1264811409
"2485",22091,-90.7103563297,30.8219778806
"2486",29197,-92.5208851464,40.4702514937
"2487",1059,-87.8438282882,34.4416624884
"2488",21041,-85.1235877338,38.6678154246
"2489",8019,-105.644331767,39.6891112656
"2490",48267,-99.7486919978,30.4867705354
"2491",26097,-85.0094425677,45.9989323625
"2492",48307,-99.3474705782,31.1988389503
"2493",28141,-88.2393071176,34.7404626938
"2494",48105,-101.412189524,30.7229905398
"2495",48217,-97.1324247673,31.9906845193
"2496",8075,-103.11009558,40.7246655242
"2497",20055,-100.736986056,38.0442992975
"2498",20125,-95.7428989226,37.1925216854
"2499",45039,-81.1212177874,34.3951018891
"2500",31033,-102.994985763,41.2197824847
"2501",27091,-94.5510678311,43.6743573169
"2502",47155,-83.5241807368,35.7846298775
"2503",47139,-84.5233031786,35.119903407
"2504",48263,-100.777555112,33.1814098018
"2505",30099,-112.240573697,47.8371815489
"2506",31069,-102.335447055,41.6194175038
"2507",17117,-89.9244402771,39.2610072235
"2508",39141,-83.0570298295,39.3376236291
"2509",17195,-89.9140541572,41.756266039
"2510",48141,-106.23485314,31.7686309932
"2511",48301,-103.579966287,31.8491771354
"2512",40077,-95.2504073434,34.8760539222
"2513",39167,-81.4952959897,39.4553108406
"2514",29091,-91.8865550531,36.7740097973
"2515",20047,-99.312169579,37.887648569
"2516",21111,-85.6591158961,38.187177955
"2517",17107,-89.3675429556,40.1245425286
"2518",55139,-88.6446692014,44.0688729855
"2519",21075,-89.1874544871,36.5540447415
"2520",20079,-97.4272753644,38.0432182859
"2521",30021,-104.89951761,47.2663741619
"2522",54091,-80.0461979404,39.3359739737
"2523",26111,-84.3881164117,43.6468592373
"2524",28119,-90.2891127179,34.2514183964
"2525",21093,-85.9634464626,37.6978762218
"2526",17081,-88.9239873408,38.3005313106
"2527",46057,-97.1883144454,44.6737509911
"2528",55069,-89.7346341855,45.3374180621
"2529",36033,-74.3037493278,44.5929386882
"2530",54081,-81.2485870997,37.7713558563
"2531",35005,-104.466886782,33.3633166483
"2532",35049,-105.976544921,35.5065050616
"2533",6059,-117.776118943,33.6768939589
"2534",4023,-110.846573838,31.5260090807
"2535",37053,-75.9369645018,36.367305593
"2536",17101,-87.7267719359,38.7199452252
"2537",18067,-86.1169564311,40.4835804155
"2538",18125,-87.2321721358,38.3987837822
"2539",21047,-87.4903772798,36.8942128205
"2540",26045,-84.8383193312,42.5960669122
"2541",19179,-92.4094770664,41.0305822384
"2542",6025,-115.365346706,33.0395092869
"2543",26027,-85.9934726987,41.9153932324
"2544",28157,-91.3109472207,31.1609661586
"2545",2282,-141.094989999,59.5474650441
"2546",20179,-100.441832191,39.350347923
"2547",28079,-89.524023611,32.7535183752
"2548",72025,-66.0508178355,18.2118739425
"2549",72027,-66.8626103187,18.4430323151
"2550",28025,-88.7815081132,33.6556601908
"2551",28037,-90.8978511252,31.4771359961
"2552",28099,-89.1175863745,32.753496983
"2553",46045,-99.2152985335,45.4188008331
"2554",72119,-65.8002306676,18.3754774742
"2555",1035,-86.9936658854,31.4292356964
"2556",18029,-84.9732555015,39.1452503941
"2557",18071,-86.0376046921,38.9064600871
"2558",28081,-88.680417437,34.2898969005
"2559",22125,-91.4200129102,30.8797713012
"2560",5035,-90.30888035,35.207958428
"2561",12063,-85.2154897515,30.7954020598
"2562",48125,-100.778860112,33.6166032238
"2563",51115,-76.2712968624,37.4173050651
"2564",38075,-101.657767896,48.7190498437
"2565",48283,-99.0996636417,28.3450559218
"2566",36067,-76.1946106378,43.0057903475
"2567",19087,-91.5445566015,40.9879669966
"2568",31083,-99.4046192817,40.1764788242
"2569",30075,-105.630180428,45.3949819796
"2570",72075,-66.4904352858,17.9973382252
"2571",55091,-92.0015380307,44.5829260932
"2572",4001,-109.488848208,35.3956403045
"2573",29121,-92.5646037843,39.8308077757
"2574",48279,-102.351713451,34.0686084656
"2575",20097,-99.2860497943,37.5582570256
"2576",48015,-96.277907511,29.887014582
"2577",29061,-93.9854718989,39.9607249269
"2578",13253,-84.8688336024,30.9387433289
"2579",26101,-86.3641307824,44.3428022238
"2580",19119,-96.2102511305,43.380502394
"2581",48233,-101.354708645,35.8400072148
"2582",40139,-101.49000685,36.7478980987
"2583",40153,-99.264974472,36.4226517876
"2584",19003,-94.6991824784,41.0289849543
"2585",6101,-121.694800188,39.0345147431
"2586",42105,-77.8958167135,41.7449264167
"2587",48465,-101.151707484,29.8929355443
"2588",20077,-98.0754897034,37.1916017082
"2589",19133,-95.9599257808,42.0516591513
"2590",49023,-112.784786071,39.7027045755
"2591",40137,-97.8514744321,34.485586249
"2592",36017,-75.6115473502,42.4935100795
"2593",17143,-89.7600061005,40.7880720158
"2594",19091,-94.2071917337,42.7764586337
"2595",31177,-96.2220209353,41.5310338141
"2596",55049,-90.1353852959,43.0004651553
"2597",27097,-94.2683955349,46.012603464
"2598",42003,-79.9812635185,40.4688459997
"2599",29205,-92.076620844,39.797764092
"2600",39097,-83.4002151173,39.8940348206
"2601",20201,-97.087555155,39.7842029063
"2602",17019,-88.19918854,40.1400797459
"2603",16087,-116.784819596,44.4524457147
"2604",17045,-87.7455782861,39.6785215615
"2605",8121,-103.201258701,39.9710524818
"2606",39065,-83.6594297545,40.6615047456
"2607",26113,-85.0946547734,44.3373045132
"2608",38093,-98.95882352,46.9792342624
"2609",29203,-91.4005263873,37.1573775638
"2610",48423,-95.269203373,32.3749632941
"2611",40143,-95.9414606356,36.1211002654
"2612",40091,-95.6668426146,35.3736553393
"2613",48395,-96.5127648311,31.0270985505
"2614",48171,-98.9464815698,30.318058016
"2615",26125,-83.385828818,42.6603980214
"2616",38033,-103.846856892,46.9401851593
"2617",56027,-104.475372678,43.0564909414
"2618",27117,-96.2586526248,44.0229828629
"2619",51099,-77.1563856685,38.2737105218
"2620",53025,-119.451769423,47.2056508955
"2621",27129,-94.9471538894,44.7268246223
"2622",12001,-82.3577460554,29.6748463223
"2623",31091,-101.135325067,41.9159034999
"2624",51147,-78.4410918519,37.2242868778
"2625",49007,-110.588715976,39.6481479463
"2626",42017,-75.1068816327,40.3369343156
"2627",46059,-99.00493691,44.5477669092
"2628",42081,-77.0644989338,41.3433819582
"2629",16057,-116.711722427,46.816169087
"2630",13237,-83.3729000933,33.3217495328
